Cultist,Stealth,Influence,Endurance,Lore,Economic,Strength,Insanity,Position
Emma-Louise Freeman,6.9,7.9,3.9,5.6,9.5,4.2,1.3,Accountant
Martyn Weston,3.9,2.3,8.0,5.9,5.9,4.8,7.5,Assassin
Sumaiyah Chandler,9.2,7.0,7.7,9.2,8.8,7.5,5.2,Accountant
Lyle Wagstaff,4.0,8.2,0.0,2.6,0.8,6.3,9.8,Recruiter
Isobel Mohamed,5.5,2.5,0.7,9.4,7.3,3.1,6.8,Advisor
Lynda Howells,6.4,1.4,7.7,6.9,7.8,0.7,0.0,Accountant
Trixie Murray,5.0,1.0,9.3,5.2,7.3,4.9,7.0,Assassin
Rueben Adam,8.2,4.6,2.9,8.5,9.4,0.5,6.1,Advisor
Jamaal Cherry,2.4,5.9,0.7,7.2,7.4,4.1,2.4,Advisor
Rhiann Mccormack,9.3,1.6,9.1,6.9,5.3,1.1,8.6,Assassin
Monika Hartman,7.4,1.4,6.1,8.7,7.9,5.2,4.8,Accountant
Johanna Dowling,6.4,9.3,6.8,4.1,1.4,1.7,2.3,Recruiter
Aidan Tait,9.9,4.5,8.1,9.3,2.2,0.8,8.3,Assassin
Ameerah Galindo,1.5,7.1,2.2,8.3,2.4,2.4,0.4,Advisor
Tabitha Hickman,5.1,4.7,7.8,9.1,3.1,8.8,1.2,Enforcer
Jorgie Schaefer,6.2,6.6,4.7,0.7,4.6,7.7,5.1,Enforcer
Patrik Barnes,0.3,10.0,4.4,7.6,8.7,1.9,8.6,Recruiter
Rafi Lindsay,10.0,4.5,4.9,5.9,9.9,3.6,2.1,Accountant
Jason Lee,7.8,3.1,0.4,0.8,3.8,2.5,8.0,Assassin
Awais Rowland,6.6,4.0,0.3,2.8,0.5,6.4,3.9,Enforcer
Samuel Hebert,7.1,1.3,1.2,7.9,4.7,6.6,0.0,Accountant
Madeleine Kramer,7.1,4.7,4.7,3.6,1.6,5.5,0.6,Enforcer
Syeda Valentine,1.8,5.4,3.6,5.3,3.6,2.3,6.8,Priest
Conna Steadman,3.3,1.7,3.5,2.1,3.5,3.2,6.2,Assassin
Diogo Knox,8.3,3.5,6.7,8.7,3.2,2.4,5.6,Assassin
Niyah Duggan,7.1,3.8,9.5,6.0,6.4,1.9,7.5,Assassin
Lucie Carroll,2.3,5.8,6.5,0.7,6.3,1.6,2.7,Accountant
Glenda Blankenship,9.1,3.5,2.6,4.2,5.1,1.5,4.9,Assassin
Mariella Stephens,8.1,3.4,6.1,8.9,2.4,3.3,0.1,Accountant
Delilah Mendez,3.8,2.5,9.8,8.5,7.2,8.9,3.7,Accountant
Sunil Knapp,3.6,4.1,3.6,6.5,2.4,0.2,6.6,Priest
Bear Hurst,9.8,0.6,3.4,2.5,4.3,4.1,5.2,Assassin
Zoey Parker,4.8,3.8,4.3,3.9,1.7,8.7,0.9,Enforcer
Digby Miles,1.8,0.4,9.5,3.4,3.9,6.3,9.6,Assassin
Kealan Cochran,3.3,3.1,0.1,1.4,7.3,9.4,7.6,Enforcer
Aislinn Harris,7.1,5.5,7.4,3.1,5.0,3.6,1.8,Accountant
Aaliya Carson,7.9,6.6,0.7,5.5,4.7,6.3,4.0,Advisor
Aleesha Waters,5.8,0.3,5.5,0.1,1.2,4.2,1.6,Assassin
Zayyan Rennie,8.7,8.8,8.6,0.6,4.7,6.4,6.3,Enforcer
Kallum Munoz,9.6,1.5,2.0,1.1,4.5,4.1,7.8,Assassin
Kaitlan Proctor,6.3,5.3,1.3,6.2,6.8,6.5,5.3,Advisor
King Liu,8.4,1.4,7.8,4.2,7.5,2.1,9.5,Assassin
Om Becker,7.1,6.6,7.3,3.4,6.3,5.5,7.6,Assassin
Sade Phelps,5.8,5.9,1.0,10.0,9.5,7.5,7.7,Advisor
Jean Harding,6.8,9.7,6.4,7.8,7.6,4.8,8.6,Recruiter
Kelsea Rankin,2.4,6.4,8.2,7.2,0.2,1.8,6.8,Priest
Manahil Ballard,7.7,2.1,2.7,4.7,1.8,2.7,6.1,Assassin
Pharrell Terry,1.4,1.7,1.5,7.6,7.1,5.0,9.4,Priest
Louisa Mccartney,1.7,4.3,5.2,5.0,4.3,5.9,9.2,Priest
Hayden Garrett,7.3,0.9,0.7,9.2,4.3,0.8,3.7,Advisor
Yousaf Shaffer,7.8,2.0,2.8,5.8,7.4,6.4,1.3,Accountant
Yvie Robbins,4.2,6.5,2.4,3.6,1.4,8.5,4.9,Enforcer
Romy Bouvet,6.0,7.2,6.8,2.3,7.6,8.7,3.4,Enforcer
Roza Castro,8.5,4.5,9.5,3.7,0.1,2.5,3.1,Assassin
Glen Frame,1.5,6.6,9.6,9.2,8.4,8.2,4.7,Accountant
Jaxson Blair,6.7,8.9,3.9,5.8,6.0,7.0,9.1,Recruiter
Sylvie Gamble,7.5,9.9,9.1,10.0,5.6,9.8,6.4,Enforcer
Marlon Warren,6.8,4.0,1.0,5.8,2.3,5.9,4.4,Advisor
Stella Callahan,9.1,2.5,2.1,6.1,4.9,1.1,6.7,Assassin
Destiny Barnard,0.8,9.4,7.6,0.3,0.7,3.1,2.6,Enforcer
Alena Piper,0.9,7.0,5.4,8.4,8.4,1.3,8.4,Priest
Robin Fenton,9.4,1.5,6.1,7.8,2.4,8.8,7.5,Assassin
Fenella Rosa,0.3,0.6,8.2,4.2,3.2,1.4,5.0,Priest
Bogdan Mcgowan,7.4,3.4,8.4,7.3,4.2,1.8,1.7,Accountant
Manav Christensen,7.9,7.5,3.0,6.8,3.9,9.4,2.0,Advisor
Mairead Kirkland,6.7,0.0,1.2,1.4,6.3,3.4,4.1,Assassin
Jamal Sandoval,5.5,5.8,4.1,8.6,9.7,8.1,0.4,Accountant
Corban Roy,9.1,2.1,7.2,1.7,0.2,8.2,0.8,Assassin
Roberta Blackmore,0.0,6.0,9.6,4.0,0.5,6.8,7.4,Enforcer
Ayub Hughes,8.7,2.5,5.5,9.3,3.8,6.8,3.1,Assassin
Ameer Mejia,2.4,2.9,2.6,9.7,3.9,0.8,5.5,Priest
Saoirse Patrick,3.8,7.3,6.0,0.2,3.2,4.8,6.5,Enforcer
Hawwa Bonner,5.4,8.4,2.4,2.4,6.6,2.8,1.8,Advisor
Rosalie Donovan,3.5,9.9,9.5,8.4,2.4,7.0,7.3,Enforcer
Brandan Lister,9.1,2.4,0.3,9.5,6.1,7.5,2.7,Advisor
Codie Gibson,9.6,9.6,2.4,3.9,5.5,5.7,3.7,Advisor
Leopold Drummond,2.0,1.4,9.3,2.5,1.4,0.9,4.1,Assassin
Aida Combs,1.0,7.1,9.9,6.3,6.8,8.6,1.2,Enforcer
Honey Medrano,1.2,1.3,6.1,1.5,8.6,7.4,7.1,Enforcer
Romany Vasquez,0.7,9.3,2.9,9.4,0.5,9.0,1.0,Enforcer
Tiegan Oconnell,1.7,3.5,1.9,5.2,4.2,3.2,8.1,Priest
Frida Benton,3.4,8.1,0.4,2.2,6.8,3.2,8.4,Recruiter
Julian Dunn,6.4,7.2,1.0,8.6,9.4,2.9,3.9,Advisor
Martha Rodriquez,3.5,7.5,4.7,4.3,9.7,1.8,0.6,Accountant
Rayhan Wall,6.1,2.3,3.5,4.8,5.1,0.5,8.9,Recruiter
Jadon Barton,7.8,1.8,8.1,8.0,7.2,5.8,6.5,Assassin
Sianna Hawkins,7.2,6.0,4.5,0.2,1.4,7.4,2.7,Enforcer
Brenden Copeland,7.4,4.4,0.8,5.6,6.0,8.0,6.9,Advisor
Hawwa Burks,4.2,5.8,9.0,2.7,3.1,1.9,9.7,Priest
Aditi Macfarlane,6.3,0.0,7.8,2.8,7.2,1.2,2.5,Accountant
Serenity Woodley,1.7,3.6,1.5,9.9,1.9,9.7,6.0,Priest
Nafeesa Kidd,6.3,2.5,4.9,6.8,8.9,4.6,2.6,Accountant
Isabell Tate,5.1,3.9,2.1,7.7,3.7,6.5,3.6,Advisor
Mohammed Paine,1.8,7.2,5.3,8.1,5.5,4.4,5.8,Priest
Hamzah Fritz,6.8,1.5,1.7,4.9,1.3,3.0,1.5,Assassin
Chaya Power,6.6,9.4,4.8,2.5,4.5,8.1,2.2,Enforcer
Ruari Gould,7.6,7.5,3.5,8.6,7.3,3.4,0.5,Advisor
Amalia Dixon,1.6,2.0,4.6,10.0,8.8,5.2,8.9,Priest
Farzana Sears,8.8,7.5,6.7,6.0,4.9,9.5,0.8,Enforcer
Margo Jarvis,2.9,4.7,1.9,9.7,1.5,7.4,5.3,Priest
Jagdeep Plant,4.5,4.2,1.2,1.1,4.7,4.4,1.7,Advisor
Alexandros Mcknight,2.1,2.0,3.0,0.9,2.5,1.9,5.2,Priest
Britany Harris,4.8,3.7,5.5,1.5,0.4,1.7,2.0,Assassin
Miley Long,4.5,0.9,0.4,5.3,1.7,1.2,3.2,Advisor
Marisa Hassan,3.7,1.2,8.8,3.2,9.5,9.4,5.1,Enforcer
Angharad Henry,6.9,8.3,8.7,5.0,1.1,4.4,3.6,Enforcer
Lorraine Higgs,6.7,5.5,5.5,5.7,1.0,5.0,3.2,Enforcer
Eliza Jennings,7.7,0.2,4.7,4.2,7.2,5.6,1.6,Accountant
Bluebell Bryant,2.8,5.6,0.1,3.1,5.9,3.6,0.7,Advisor
Renesmee Palmer,5.5,6.3,4.0,2.0,9.3,6.3,7.3,Recruiter
Jaidon Pike,8.4,1.4,3.6,9.2,4.2,7.5,7.0,Assassin
Xavier Fitzpatrick,9.2,6.5,9.2,3.0,3.5,8.4,0.1,Enforcer
Bertram Mitchell,0.2,8.2,4.8,6.5,5.9,0.7,0.6,Advisor
Ethan Lam,3.7,4.4,2.0,9.4,0.4,8.7,3.2,Enforcer
Emmie Lowe,4.6,5.4,4.5,9.7,7.7,4.4,9.8,Priest
Saim Compton,2.1,7.2,7.5,9.5,1.2,1.0,5.5,Priest
Kristi Copeland,7.8,2.4,4.2,4.7,4.0,4.0,0.2,Accountant
Ayyan Sanders,3.1,4.5,7.7,8.5,6.1,6.2,0.0,Accountant
Melina Mann,3.0,2.2,1.6,1.6,2.9,0.7,5.9,Recruiter
Bianka Green,9.1,8.7,4.1,7.2,7.0,4.5,4.2,Advisor
Tanner Milne,8.0,3.6,3.6,5.2,3.1,8.1,3.7,Assassin
Victor Mack,0.7,0.8,1.7,1.0,4.5,2.2,1.8,Accountant
Ismaeel Gale,5.5,9.9,5.8,6.4,9.7,7.8,1.9,Accountant
Martyna Mohammed,3.9,3.4,0.5,0.1,6.7,3.2,6.7,Recruiter
Emir Alfaro,0.0,9.6,5.0,3.6,1.1,2.8,7.1,Priest
Fletcher Cabrera,6.5,1.4,8.0,4.7,2.7,7.7,6.1,Assassin
Whitney Davison,6.6,9.1,0.5,0.8,8.8,8.5,8.6,Recruiter
Rafael Holman,8.7,5.3,4.4,6.4,2.7,5.3,5.0,Assassin
Yusha Price,4.7,0.5,7.9,5.5,6.2,8.0,2.8,Assassin
Alaina Rivers,8.4,6.8,5.1,9.7,6.8,3.3,6.8,Advisor
Zoe Dawson,4.6,5.9,6.8,0.0,3.7,4.2,9.9,Enforcer
Jannat Myers,4.8,5.9,4.2,9.2,8.4,6.2,0.7,Accountant
Trystan Stewart,9.7,7.2,1.4,7.8,3.1,3.1,8.4,Recruiter
Azaan Blake,0.8,9.0,2.9,9.0,6.5,1.0,9.2,Recruiter
Antoni Burnett,1.1,7.7,2.9,7.2,1.6,0.6,1.8,Advisor
Jeanne Wallace,1.1,3.2,6.4,8.9,1.9,1.4,7.1,Priest
Nelson Kim,3.7,5.9,4.7,6.2,5.0,9.8,5.2,Enforcer
Dakota Gentry,8.9,8.4,3.1,0.0,2.2,5.4,6.1,Enforcer
Nathanial Mohamed,0.3,4.7,3.9,9.9,0.2,8.7,3.8,Enforcer
Jena Peralta,6.4,3.5,10.0,7.0,8.5,3.4,7.7,Accountant
Lily-Mai Spooner,2.8,2.5,0.3,6.3,0.1,4.0,9.0,Priest
Matilda Yang,4.1,0.1,0.1,4.1,7.9,0.1,5.0,Accountant
Marcia Pope,7.7,0.4,4.7,8.8,7.9,1.9,9.5,Assassin
Milla Wilson,0.9,2.5,9.5,0.6,6.2,6.9,9.8,Enforcer
Kelan Burgess,1.0,1.2,1.9,0.5,5.8,3.6,0.3,Accountant
Ronan Beech,4.0,5.8,3.6,3.3,8.7,9.4,6.5,Enforcer
Darrel Davidson,7.8,7.4,8.0,8.4,0.4,2.0,9.3,Priest
Katya Broadhurst,2.8,7.1,9.1,9.6,6.9,6.4,7.9,Priest
Nia Mayo,8.5,6.8,0.2,8.2,8.0,2.0,7.6,Advisor
Bethany Drew,1.3,3.8,0.3,3.1,9.4,4.5,5.8,Recruiter
Shakir Rodriguez,1.5,0.9,8.1,2.3,0.1,6.5,0.6,Enforcer
Anaiya Contreras,6.4,9.7,4.3,2.0,4.1,8.7,2.0,Enforcer
Gracie-May Langley,9.4,4.1,1.7,2.7,3.0,7.5,9.4,Assassin
Rhys Holt,7.9,2.3,7.2,0.4,2.6,4.0,8.2,Assassin
Madiha Gillespie,4.9,8.3,5.7,5.1,9.8,3.8,9.3,Recruiter
Lorenzo Roberts,3.4,8.1,2.2,2.6,1.0,6.1,7.4,Enforcer
Jak Clarkson,0.4,6.0,7.3,4.6,0.7,7.6,3.5,Enforcer
Roshni Handley,3.4,6.5,4.9,6.2,9.9,6.6,8.0,Priest
Genevieve Wormald,9.8,4.1,9.4,9.6,1.0,8.8,5.7,Assassin
Artur Dillon,3.8,9.4,9.6,5.1,4.6,0.9,1.0,Accountant
Dorothy Lowry,9.6,7.5,0.1,3.2,2.0,8.0,9.8,Recruiter
Gus Nixon,3.2,3.0,2.4,1.5,7.3,1.8,6.1,Recruiter
Layla Day,8.5,4.1,3.1,3.8,9.5,0.5,4.8,Accountant
Jaeden Thorpe,3.9,2.1,9.4,5.7,0.4,0.2,3.7,Assassin
Mason Cresswell,4.3,3.3,3.7,0.1,2.0,3.5,4.8,Assassin
Cheyenne Roach,3.7,4.7,1.6,6.7,6.2,6.2,1.9,Advisor
Bevan Tucker,8.0,8.5,4.8,8.3,9.7,0.1,3.2,Advisor
Elly Marin,3.0,6.8,3.1,7.6,5.4,8.5,7.0,Priest
Huseyin Byrne,6.2,1.3,7.6,2.4,9.8,8.9,8.8,Assassin
Joss Rollins,4.9,8.4,7.4,4.4,4.3,10.0,6.7,Enforcer
Claude Buckner,2.6,1.8,5.1,3.9,7.1,9.1,1.2,Accountant
Waqar Ortiz,6.7,2.2,0.8,2.7,6.0,4.2,7.4,Assassin
Melanie Pena,5.2,5.7,4.8,0.7,4.4,3.8,9.5,Recruiter
Hibah Morales,9.5,4.6,3.1,6.9,0.5,8.8,3.7,Assassin
Meredith Park,6.6,7.6,2.0,1.8,2.9,3.0,1.3,Advisor
Faizaan Burch,2.2,9.2,6.6,3.1,4.2,1.8,8.7,Recruiter
Harriett Frederick,0.7,1.5,0.6,0.3,5.4,8.2,6.1,Enforcer
Lisa Nash,5.5,5.2,4.5,0.8,0.0,0.3,4.0,Assassin
Danny Barrett,6.7,8.6,0.5,5.7,3.4,8.6,2.0,Advisor
Scott Flowers,7.2,3.6,8.6,5.4,3.0,5.8,4.3,Assassin
Brenda Bloom,2.4,1.5,8.3,5.1,5.6,8.9,7.5,Enforcer
Rikki Boyle,0.1,10.0,8.1,6.8,2.5,1.6,8.0,Priest
Jobe Ferry,6.2,1.3,3.5,1.6,3.8,4.1,8.3,Assassin
Shania David,7.5,5.4,5.7,9.9,5.8,3.4,2.1,Accountant
Andreas Carter,4.8,9.1,7.1,7.5,2.7,1.8,1.3,Advisor
Tobias Humphreys,4.6,9.2,3.1,1.8,8.1,8.0,5.5,Enforcer
Robyn Howe,5.8,1.5,9.9,6.3,4.9,7.1,9.8,Assassin
Jamelia Crossley,1.1,7.6,6.8,10.0,8.8,7.9,8.0,Priest
Ammaar Cousins,3.8,1.8,5.6,6.6,3.3,2.9,5.9,Priest
Sierra Sanderson,9.1,6.0,9.7,2.5,0.3,0.8,1.3,Assassin
Gregor Britton,5.5,3.1,6.4,3.0,7.8,1.7,2.8,Accountant
Shona Giles,9.4,3.9,4.7,7.1,8.1,0.0,2.2,Accountant
Natalia Dotson,4.4,6.1,4.0,5.2,0.2,0.1,6.1,Recruiter
Cassia Oakley,4.8,6.6,7.7,4.4,0.1,2.5,9.0,Priest
Aayush Farrell,4.3,0.4,8.8,5.0,7.6,3.8,2.8,Accountant
Simrah Coates,8.1,5.4,5.7,0.7,1.6,3.1,9.2,Assassin
Jamaal Rollins,1.5,8.2,1.6,4.8,4.3,6.3,9.1,Recruiter
Maira Cotton,1.3,5.3,0.6,6.6,6.4,9.5,5.1,Advisor
Maci Trejo,0.1,5.1,0.7,1.7,0.0,8.3,4.7,Enforcer
Clyde Kemp,5.6,9.4,9.5,0.9,2.1,6.1,1.0,Enforcer
Vijay Cross,8.1,4.9,0.6,1.0,9.6,2.9,3.2,Advisor
Jace Cresswell,4.1,1.8,9.7,6.7,8.9,7.4,10.0,Assassin
Aleesha Mayer,2.3,4.0,5.3,5.9,7.8,3.3,7.7,Priest
Finbar Potts,3.5,6.7,3.8,7.7,8.5,2.5,9.5,Recruiter
Muhammed Oneill,3.9,6.6,1.2,6.3,7.1,5.3,6.8,Advisor
Elisha Tierney,4.0,5.0,6.9,0.5,0.9,7.9,4.0,Enforcer
Vanessa Maynard,2.7,5.0,8.6,1.6,4.6,3.2,1.1,Enforcer
Emmie Whitney,3.1,2.2,7.3,1.5,7.8,1.6,7.9,Priest
Alyssia Sloan,4.7,5.2,1.4,3.4,3.7,2.0,9.2,Recruiter
Rayhan Stanton,9.3,4.0,8.9,1.7,1.1,6.4,1.3,Assassin
Tyrone Lindsey,3.3,9.9,1.0,9.2,7.9,5.1,3.9,Advisor
Drake Cooke,1.7,0.4,9.4,5.7,10.0,5.2,3.7,Accountant
Finlay O'Ryan,7.0,8.2,7.2,9.9,2.2,2.6,1.8,Advisor
Indiana Holder,0.6,2.2,3.1,3.6,4.2,9.3,0.0,Enforcer
Ioana Rowley,1.5,8.8,1.1,3.1,4.5,3.5,8.3,Recruiter
Louise Woolley,3.2,4.4,4.0,7.4,1.6,6.4,2.1,Enforcer
Latisha Perez,1.2,6.6,6.5,8.6,4.8,1.2,9.1,Priest
Ho Beach,7.2,0.6,3.9,0.2,9.8,1.1,8.6,Assassin
Yusuf Benton,1.5,5.1,4.9,2.7,0.7,0.3,8.7,Priest
Lula Naylor,3.6,5.5,5.9,5.4,7.1,1.5,1.1,Accountant
Lilly-Mai Robbins,1.4,4.9,8.8,9.5,9.4,0.2,1.8,Accountant
Roshni Delarosa,1.2,2.3,8.3,8.6,6.1,5.7,2.2,Accountant
Zane Richardson,1.1,4.7,8.9,8.7,5.2,3.2,1.9,Accountant
Klara Corona,0.1,5.0,7.0,9.4,7.5,9.5,8.4,Priest
Charlize Dean,9.1,6.8,9.5,5.0,7.0,3.0,8.7,Assassin
Francesco Savage,2.0,1.1,0.6,8.7,3.3,4.9,0.8,Advisor
Aden Cooley,2.2,9.8,7.3,0.0,0.1,5.3,6.9,Enforcer
Leigh Finney,4.6,1.6,3.6,1.3,4.0,1.8,2.4,Assassin
Griff Wheatley,0.1,3.8,7.9,7.6,9.9,7.9,4.3,Accountant
Chanel Meadows,0.2,0.1,8.2,3.5,1.2,1.7,7.8,Priest
Nina Davidson,2.5,6.3,2.4,3.1,9.6,6.8,8.2,Recruiter
Saffron Metcalfe,5.1,8.1,3.9,4.7,8.3,8.6,3.6,Advisor
Ace Orr,1.6,3.8,9.7,6.1,4.8,3.0,4.4,Priest
Aimie Humphreys,2.1,4.4,3.6,7.8,9.0,8.7,4.8,Accountant
Abbigail Mcgregor,5.1,4.5,0.6,7.4,5.4,7.2,6.4,Advisor
Abdurrahman Hartley,8.2,3.9,7.9,7.6,7.9,5.3,7.0,Assassin
Charis Dixon,5.3,4.3,6.4,7.7,1.4,4.0,6.9,Priest
Leopold Mullins,2.5,8.7,2.3,0.2,9.0,0.9,7.8,Recruiter
Tasnia Yu,8.1,7.2,4.0,6.5,8.9,7.0,9.8,Recruiter
Laiba Acevedo,9.2,1.1,5.6,9.6,7.5,9.0,0.9,Accountant
Trixie Lane,3.5,5.4,9.8,3.3,3.0,6.6,5.5,Enforcer
Maisie Ritter,6.8,0.5,6.0,7.0,2.2,9.9,10.0,Assassin
Andy Mcarthur,0.0,9.9,8.8,1.2,4.3,5.0,9.0,Enforcer
Penelope Crouch,8.7,5.2,0.7,5.6,7.9,0.1,7.5,Recruiter
Lennox Wilkinson,7.2,10.0,2.0,1.8,0.3,6.5,5.8,Enforcer
Timur Morley,7.2,5.0,3.8,4.1,6.5,0.9,3.6,Accountant
Kamron Trevino,2.0,9.1,0.4,9.4,1.9,0.5,5.6,Recruiter
Josef Silva,1.9,9.1,3.6,6.0,6.5,5.6,3.5,Advisor
Harleen Denton,1.5,2.6,6.6,1.1,5.6,4.9,6.4,Enforcer
Latoya Shepard,7.6,6.8,1.1,8.2,9.4,0.3,3.0,Advisor
Siraj Mcgill,0.4,2.6,8.7,4.5,1.7,4.2,5.8,Enforcer
Ashlee Mcgee,2.6,3.6,3.3,4.8,5.4,5.8,5.4,Priest
Mai White,1.2,4.4,7.8,8.5,9.9,3.5,9.2,Priest
Rukhsar Gilbert,3.8,6.1,7.8,6.8,4.0,0.3,4.5,Priest
Najma Read,3.6,5.2,1.1,3.2,4.4,3.5,9.1,Recruiter
Kishan Kim,4.5,9.5,2.6,7.5,5.6,6.2,6.0,Advisor
Giorgio Rankin,5.2,3.7,3.4,5.9,3.8,3.2,9.7,Priest
Sienna-Rose Peck,2.3,9.5,9.4,0.8,8.3,5.4,7.7,Enforcer
Trinity Beltran,7.2,0.5,7.5,0.6,8.4,6.9,3.0,Assassin
Cloe Hayes,8.6,2.8,0.3,4.3,9.0,2.3,5.5,Advisor
Ralphy Leach,7.5,1.3,6.1,4.9,4.3,1.3,0.1,Accountant
Ava-May Burke,4.1,9.3,0.4,1.4,4.2,2.7,8.8,Recruiter
Fionn Shaw,1.1,1.9,8.4,4.8,7.7,3.7,5.9,Accountant
Leanna Andrews,7.1,5.9,0.9,3.7,8.2,6.8,7.1,Advisor
Cadence Reynolds,8.4,6.4,5.0,1.1,6.3,6.4,7.6,Assassin
Tala Patrick,6.0,4.3,9.8,7.8,9.5,6.4,0.5,Accountant
Leslie Goldsmith,2.3,0.6,6.4,9.6,0.7,4.1,3.6,Priest
Eamon Huber,0.6,7.7,9.6,2.1,5.7,6.9,5.1,Enforcer
Amaan Stuart,3.9,6.6,9.5,2.8,0.6,2.9,0.8,Enforcer
Rosanna West,3.6,1.1,5.7,2.1,9.3,9.6,7.7,Assassin
Patryk Winter,4.2,7.8,7.8,7.3,0.0,6.4,6.8,Enforcer
Marcelina Medrano,4.6,4.1,0.2,2.2,3.7,0.4,5.6,Recruiter
Zoya Sanchez,7.4,5.5,7.5,5.2,5.4,6.9,5.5,Assassin
Annaliese Meyer,6.6,9.2,6.8,1.4,6.7,7.7,8.5,Enforcer
Camron Beard,1.2,4.9,10.0,4.1,3.7,0.6,6.5,Priest
Yousuf Bernard,0.2,8.4,4.6,9.0,6.7,7.5,0.0,Advisor
Lorelai Rodgers,2.5,1.2,4.7,7.7,8.7,8.9,8.0,Priest
Balraj Barton,9.0,9.3,9.1,8.2,5.6,9.7,4.8,Enforcer
Scott Zavala,2.7,0.6,4.6,4.2,6.5,1.2,7.1,Priest
Fabian Gay,2.8,4.2,4.9,5.3,1.7,1.3,7.8,Priest
Amba Mullen,3.9,9.8,9.7,6.2,5.5,6.4,9.4,Priest
Virginia Little,4.1,1.8,5.3,4.6,8.0,2.2,3.1,Accountant
Anne Gregory,8.1,6.3,1.8,7.8,0.9,2.3,0.0,Advisor
Makenzie Villegas,5.2,5.9,3.3,5.0,5.3,6.3,6.8,Recruiter
Kier Patton,7.8,0.7,6.7,4.5,2.0,1.0,7.0,Assassin
Khia Chandler,3.9,1.2,4.1,7.8,8.5,0.2,3.2,Accountant
Wesley Benjamin,4.2,7.4,1.5,4.2,8.0,8.9,0.9,Advisor
Daisie William,1.5,9.7,6.0,6.9,2.8,5.5,2.9,Enforcer
Hanan Corrigan,9.8,6.2,3.7,7.3,8.1,7.0,5.5,Advisor
Safa Evans,6.3,5.5,5.6,0.9,9.4,7.3,9.7,Assassin
Mahnoor Little,0.5,8.3,4.9,9.6,0.6,5.9,3.3,Priest
Layla Combs,8.3,5.5,9.9,4.1,4.4,2.7,4.5,Assassin
Aleksander Shepard,3.7,9.3,6.8,7.4,6.4,2.8,4.1,Recruiter
Malaika Moss,9.3,0.0,2.1,7.2,6.8,0.1,4.8,Accountant
Donell Palacios,5.6,7.0,6.7,7.5,3.5,0.1,1.8,Accountant
Emilija Chapman,1.3,8.5,3.1,5.6,6.1,3.4,5.0,Recruiter
Vikram Sullivan,9.4,5.3,7.8,8.1,4.2,0.3,7.1,Assassin
Chase Cano,6.5,2.7,6.3,2.2,7.4,4.5,0.4,Accountant
Darcie Richards,9.8,6.0,0.4,2.9,3.2,7.0,9.1,Assassin
Clayton Garrison,5.2,8.0,3.4,1.9,8.2,8.6,4.7,Enforcer
Ibrar Shaw,1.9,6.1,5.4,7.3,8.0,0.6,9.0,Priest
Lilly-May Churchill,5.3,5.1,1.7,7.0,4.0,8.3,0.9,Advisor
Soraya Kay,8.4,5.0,3.9,7.9,6.6,6.0,7.1,Advisor
Saanvi Dotson,8.6,1.2,0.6,4.9,7.1,3.2,0.5,Accountant
Acacia Robson,3.3,8.4,4.5,4.2,5.7,5.8,2.6,Advisor
Danish Weiss,2.4,4.6,3.1,2.8,0.3,9.0,3.6,Enforcer
Cecilia Brennan,2.3,7.7,0.3,4.1,0.9,4.1,1.2,Advisor
Evangeline Wilks,4.0,7.0,8.5,7.6,0.1,2.0,3.2,Priest
Rhodri Naylor,2.5,2.2,6.7,1.5,8.3,7.5,7.3,Enforcer
Reece Harrell,4.2,4.4,5.4,3.9,5.1,10.0,2.7,Enforcer
Emmett Richard,1.7,0.9,8.1,6.0,0.4,2.9,1.2,Assassin
Clodagh Stein,6.9,9.1,5.4,3.4,3.9,3.4,4.0,Recruiter
Malikah Emery,2.0,0.0,8.3,6.7,7.8,4.2,7.2,Accountant
Jean Avalos,2.3,7.8,9.2,4.0,0.5,6.1,1.6,Enforcer
Kira Robbins,3.8,0.6,9.9,2.1,5.6,3.4,9.0,Assassin
Jamel Edmonds,3.6,4.9,6.0,0.5,8.1,6.8,0.4,Accountant
Reema Cullen,8.5,7.3,4.5,1.5,9.5,2.1,6.3,Recruiter
Ned Pollard,4.2,5.6,0.2,9.0,0.8,6.5,9.0,Priest
Khushi Houston,1.5,7.1,9.1,1.4,6.1,3.7,7.1,Enforcer
Jaden Carty,5.5,7.2,9.8,1.5,1.4,5.7,6.8,Enforcer
Arif Salazar,9.4,3.8,6.1,1.0,0.6,0.2,4.4,Assassin
Fredrick Charlton,6.0,8.8,1.8,9.8,4.3,2.8,3.2,Advisor
Habib Ashley,4.8,9.3,3.3,9.5,5.1,4.9,7.2,Recruiter
Mack Wilkes,2.6,1.6,2.4,8.6,7.7,4.8,5.0,Accountant
Johnathon Le,5.6,6.1,5.6,4.7,2.2,3.6,7.1,Priest
Juanita Rosa,1.4,8.0,4.7,5.4,0.0,8.3,4.9,Enforcer
Mikael Small,1.2,1.0,5.5,8.9,5.9,4.9,4.2,Accountant
Kaia Chamberlain,6.5,2.9,8.5,8.6,1.6,3.1,3.0,Assassin
Raihan Griffith,2.7,3.7,2.4,7.8,0.4,8.8,9.1,Priest
Alysia Fischer,0.1,4.4,8.6,5.5,6.5,0.7,4.1,Accountant
Osama Baird,2.0,0.4,8.3,8.6,8.1,8.1,3.0,Accountant
Adrian Boyer,1.6,4.4,1.9,7.9,3.6,3.4,1.5,Advisor
